id,groupId,artifactId,version,openSource,licenseNames,licenseUrls,name,developers,description,url,pomUrl,,,,,,,,
5D043ED1C031B64FB044D573D170120A,com.google.guava,guava,32.1.2-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, Google's collections, I/O classes, and    much more.",https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
98001DAB55D4B94D82446D8DACD945FB,com.google.guava,guava-parent,32.1.2-jre,TRUE,"Apache License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,Parent for guava artifacts,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
93A15870454AAD4496B8EE6CAA72987D,com.google.guava,guava,32.1.3-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, Google's collections, I/O classes, and    much more.",https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
92C7A5C89023E3498FDEC3B026741445,com.google.guava,guava-parent,32.1.3-android,TRUE,"Apache License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,Parent for guava artifacts,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
9E50CCF3F0220A4F8148A14735173DB4,org.checkerframework,checker-qual,3.37.0,TRUE,The MIT License,http://opensource.org/licenses/MIT,Checker Qual,Michael Ernst;Suzanne Millstein,checker-qual contains annotations (type qualifiers) that a programmerwrites to specify Java code for type-checking by the Checker Framework.,https://checkerframework.org/,https://checkerframework.org/,,,,,,,,
EFD749D28141F0499009065AF1C87C68,com.google.errorprone,error_prone_annotations,2.21.1,TRUE,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,error-prone annotations,-,-,-,-,,,,,,,,
C0F329C6D8B99441AADE02E2106A5E4F,com.google.errorprone,error_prone_parent,2.21.1,TRUE,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,Error Prone parent POM,Eddie Aftandilian,Error Prone is a static analysis tool for Java that catches common programming mistakes at compile-time.,https://errorprone.info,https://errorprone.info,,,,,,,,
A9E49949EBD06648A403F050CDCF0854,com.google.guava,guava,32.1.3-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, Google's collections, I/O classes, and    much more.",https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
A253F2DE2D4A5E4F97EBDCC389D6C45A,com.google.guava,guava-parent,32.1.3-jre,TRUE,"Apache License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,Parent for guava artifacts,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
E902DF52C6C76A40B58E7D067A99EF60,${parent.groupId},guava,${parent.version},TRUE,-,-,Guava (Google Common Libraries),-,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
8AF20F21BA5A194398A71878B8467570,com.google.guava,guava-parent,r03,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries) Maven Parent,Kevin Bourillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
8610DA29D34BE242BE4DA71C17D5B5EE,com.google,google,5,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Google,null,Internally developed code released as open source.,http://code.google.com/,http://code.google.com/,,,,,,,,
ACBF6C8EFB134C4B8EB8C5EEACCF3B24,com.google.code.findbugs,jsr305,1.3.7,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,FindBugs-jsr305,-,JSR305 Annotations for Findbugs,http://findbugs.sourceforge.net/,http://findbugs.sourceforge.net/,,,,,,,,
03024801144ED747A89FD4A81E87D3BD,com.google.guava,guava,r05,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries),Kevin Bourillion,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
6BCAF944C5974C4D9D07C80577DDA08C,com.google.guava,guava,r06,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries),Kevin Bourillion,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
B6BB3CBEE772A94C81F2BCC44BEDDC92,com.google.guava,guava,r07,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries),Kevin Bourillion,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
AFCF4B59E000F845A49378FF953FDFB8,com.google.guava,guava,r08,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries),Kevin Bourillion,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
41168011BED37D4B83C87C993DFE93EE,com.google.guava,guava,r09,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava (Google Common Libraries),Kevin Bourillion,"Guava is a suite of core and expanded libraries that include     utility classes, google's collections, io classes, and much     much more.        This project is a complete packaging of all the Guava libraries    into a single jar.  Individual portions of Guava can be used    by downloading the appropriate module and its dependencies.        Guava (complete) has only one code dependency - javax.annotation,    per the JSR-305 spec.",http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
EE177A375E906D4CACBBC74BB1031F4B,org.scala-lang,scala-library,2.10.0,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
8C8E0789275BD14EAF632FACC398EA79,org.scala-lang,scala-library,2.10.0-M1,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
ACD36DFAD0A0CD46B18741199E708B1C,org.scala-lang,scala-library,2.10.0-M1-virtualized,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
185E858D5392244BB939B96FE6CE86F0,org.scala-lang,scala-library,2.10.0-M2,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
E472524BD37A4D4B91A577D1224FAE48,org.scala-lang,scala-library,2.10.0-M3,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
05BC6252CCFE4D459F557A60E579CAC2,com.typesafe,config,0.4.0,TRUE,"Apache License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0,config,Havoc Pennington,config,https://github.com/typesafehub/config,https://github.com/typesafehub/config,,,,,,,,
85F62B55B8F8914AA1A3CD4256453734,net.liftweb,lift-json_2.9.1,2.4,TRUE,"Apache License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Lift Json,-,-,http://www.liftweb.net,http://www.liftweb.net,,,,,,,,
6FBB2876D2F0BE428B9B8F85AAB3DC23,org.scala-tools.testing,specs_2.9.1,1.6.9,TRUE,MIT License,http://www.opensource.org/licenses/mit-license.php,${project.artifactId},Eric Torreborre,specs is a Behaviour-Driven-Design  framework,http://code.google.com/p/specs/,http://code.google.com/p/specs/,,,,,,,,
361F8EB6EBACD04F8F702F84001B9789,org.scala-lang,scala-library,2.9.1,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
9A09B5364B5E1242903235CED2C63F06,org.scala-lang,scala-compiler,2.9.1,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
B49CA3D2E4B0CF428E631FE7946EBCB1,org.scala-lang,jline,2.9.1,TRUE,BSD-like;The BSD License,http://www.scala-lang.org/downloads/license.html;http://www.opensource.org/licenses/bsd-license.php,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
5D85FBE85ACC554C9806DE24E6666BCA,org.fusesource.jansi,jansi,1.4,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,jansi,Hiram Chirino,jansi is a java library for generating and interpreting ANSI escape sequences.,http://${forge-project-id}.fusesource.org,http://${forge-project-id}.fusesource.org,,,,,,,,
3152A78864B08242AC523E681CDD89DD,org.eclipse.mylyn.wikitext,wikitext,0.9.4.I20090220-1600-e3x,TRUE,EPL (Eclipse Public License),http://www.eclipse.org/legal/epl-v10.html,-,-,-,https://textile-j.dev.java.net/,https://textile-j.dev.java.net/,,,,,,,,
EB65DFAF06469241889129E86CDBA973,org.eclipse.mylyn.wikitext,wikitext.textile,0.9.4.I20090220-1600-e3x,TRUE,EPL (Eclipse Public License),http://www.eclipse.org/legal/epl-v10.html,-,-,-,https://textile-j.dev.java.net/,https://textile-j.dev.java.net/,,,,,,,,
4B7E8FBFA7B1224B9F00193063A43C57,org.markdownj,markdownj,0.3.0-1.0.2b4,TRUE,BSD license,null,markdownj,Pete Bevin;Marty Lamb;John Mutchek;Alex Coles,"MarkdownJ is the pure Java port of Markdown, a text-to-html conversion tool written by John Gruber.",-,-,,,,,,,,
C3DD29338F54B64F89CD0FFDE26A87EE,org.scala-tools.testing,test-interface,0.5,TRUE,-,-,-,-,-,-,-,,,,,,,,
3B18045D6096FE409A34C403CCB1002B,org.scalatest,scalatest_2.9.1,1.6.1,TRUE,"the Apache License, ASL Version 2.0",http://www.apache.org/licenses/LICENSE-2.0,ScalaTest,Bill Venners,"ScalaTest is a free, open-source testing toolkit for Scala and Java    programmers.",http://www.scalatest.org,http://www.scalatest.org,,,,,,,,
6D4B15593D572E4AA2B8E733C6E553C2,org.antlr,stringtemplate,3.2,TRUE,BSD licence,http://antlr.org/license.html,ANTLR StringTemplate,-,"StringTemplate is a java template engine for generating source code,web pages, emails, or any other formatted text output.StringTemplate is particularly good at multi-targeted code generators,multiple site skins, and internationalization/localization. It evolved over years of effort developing jGuru.com. StringTemplate also generates the stringtemplate website: http://www.stringtemplate.organd powers the ANTLR v3 code generator. Its distinguishing characteristic is that unlike other engines, it strictly enforces model-view separation.Strict separation makes websites and code generators more flexibleand maintainable; it also provides an excellent defense against malicioustemplate authors.There are currently about 600 StringTemplate source downloads a month.",http://www.stringtemplate.org,http://www.stringtemplate.org,,,,,,,,
1DB20D2810D398489CF8B0F4AB07444D,antlr,antlr,2.7.7,TRUE,BSD License,http://www.antlr.org/license.html,AntLR Parser Generator,-,"A framework for constructing recognizers, compilers,    and translators from grammatical descriptions containing    Java, C#, C++, or Python actions.",http://www.antlr.org/,http://www.antlr.org/,,,,,,,,
DFFE62DFB2081E42B96893FA39B0BBC8,org.easymock,easymockclassextension,3,TRUE,-,-,EasyMock class extension,Henri Tremblay,The EasyMock Class Extension allows to generate Mock Objects for classes,-,-,,,,,,,,
BA81BB2743694E4BAE1CD7E1FA05B49D,org.easymock,easymock-parent,3,TRUE,Apache 2,http://www.apache.org/licenses/LICENSE-2.0.txt,EasyMock Parent,Henri Tremblay,EasyMock Parent is the parent pom of all EasyMock projects,http://www.easymock.org,http://www.easymock.org,,,,,,,,
6D84AD96856DA84098B21E498FA5ACCB,org.easymock,easymock,3,TRUE,-,-,EasyMock,Tammo Freese;Henri Tremblay,EasyMock provides an easy way to create Mock Objects for interfaces and classes generating them on the fly,-,-,,,,,,,,
1DB1CF363635724487828EE020EE9120,cglib,cglib-nodep,2.2,TRUE,ASF 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,Code Generation Library,-,Code generation library with shaded ASM dependecies,http://cglib.sourceforge.net/,http://cglib.sourceforge.net/,,,,,,,,
1748C6280DFE894E838AE95B0E1B7968,ant,ant,1.6.2,TRUE,-,-,-,-,-,-,-,,,,,,,,
5E9BB33664DD8D4ABFD1CFBD295F915A,org.objenesis,objenesis,1.2,TRUE,-,-,Objenesis,-,A library for instantiating Java objects,http://objenesis.googlecode.com/svn/docs/index.html,http://objenesis.googlecode.com/svn/docs/index.html,,,,,,,,
B801B81E0CC06D4CA8ECD98F925ADEC8,org.objenesis,objenesis-parent,1.2,TRUE,Apache 2,http://www.apache.org/licenses/LICENSE-2.0.txt,Objenesis parent project,Joe Walnes;Henri Tremblay;Leonardo Mesquita,-,-,-,,,,,,,,
C9CED874A9B6EC49B23B282D16F08C0D,org.jmock,jmock-legacy,2.5.1,TRUE,-,-,jMock Legacy Extension,-,-,-,-,,,,,,,,
8E5E47208C34324F956D3465EEA3E2B8,org.jmock,jmock-parent,2.5.1,TRUE,BSD style,http://jmock.org/license.html,jMock Parent,-,-,-,-,,,,,,,,
BC4CC2BD462CB14E8B0FCAD3A05C03E4,org.jmock,jmock,2.5.1,TRUE,-,-,jMock 2 Core,-,-,-,-,,,,,,,,
841274EDC8A4D841AF74C9393577D660,org.hamcrest,hamcrest-library,1.1,TRUE,-,-,Hamcrest Library,-,-,-,-,,,,,,,,
4F6FA9543DAF774A978DE9E6EA077140,org.objenesis,objenesis,1,TRUE,MIT License,http://objenesis.googlecode.com/svn/docs/license.html,Objenesis,-,A library for instantiating Java objects,http://objenesis.googlecode.com/svn/docs/index.html,http://objenesis.googlecode.com/svn/docs/index.html,,,,,,,,
DEFEAD721BAEE3488D2B09C6D2E06BB7,cglib,cglib-nodep,2.1_3,TRUE,-,-,cglib,-,-,http://cglib.sourceforge.net/,http://cglib.sourceforge.net/,,,,,,,,
EF5983BA7FFB2545A4C7E97BDE61E2DB,org.mockito,mockito-all,1.6,TRUE,The MIT License,http://code.google.com/p/mockito/wiki/License,Mockito,-,Mock objects library for java,http://www.mockito.org,http://www.mockito.org,,,,,,,,
3ED3508205E69440A2E41635CA2987A4,org.testng,testng,5.7,TRUE,"Apache License, Version 2.0",http://apache.org/licenses/LICENSE-2.0,TestNG,-,TestNG is a unit testing framework.,http://testng.org,http://testng.org,,,,,,,,
156EE826CDEA34468D4EF43C37B2F6C0,ant,ant,1.6.5,TRUE,-,-,-,-,-,-,-,,,,,,,,
4ACE22A96548164CB387C308D9318149,org.apache,apache,4,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,The Apache Software Foundation,-,"The Apache Software Foundation provides support for the Apache community of open-source software projects.    The Apache projects are characterized by a collaborative, consensus based development process, an open and    pragmatic software license, and a desire to create high quality software that leads the way in its field.    We consider ourselves not simply a group of projects sharing a server, but rather a community of developers    and users.",http://www.apache.org/,http://www.apache.org/,,,,,,,,
316EA552E371574A812048BA53901183,xerces,xercesImpl,2.6.2,TRUE,-,-,-,-,-,-,-,,,,,,,,
3E9D69DBC4CAC540AF6670062496701F,xml-apis,xml-apis,1.3.04,TRUE,-,-,XML Commons External Components XML APIs,-,"xml-commons provides an Apache-hosted set of DOM, SAX, and     JAXP interfaces for use in other xml-based projects. Our hope is that we     can standardize on both a common version and packaging scheme for these     critical XML standards interfaces to make the lives of both our developers     and users easier. The External Components portion of xml-commons contains     interfaces that are defined by external standards organizations. For DOM,     that's the W3C; for SAX it's David Megginson and sax.sourceforge.net; for     JAXP it's Sun.",http://xml.apache.org/commons/components/external/,http://xml.apache.org/commons/components/external/,,,,,,,,
1B8CF1CBF99D08469818AC40ABC95A91,org.apache,apache,3,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,The Apache Software Foundation,-,"The Apache Software Foundation provides support for the Apache community of open-source software projects.    The Apache projects are characterized by a collaborative, consensus based development process, an open and    pragmatic software license, and a desire to create high quality software that leads the way in its field.    We consider ourselves not simply a group of projects sharing a server, but rather a community of developers    and users.",http://www.apache.org/,http://www.apache.org/,,,,,,,,
9F6295930E102C40BC3181BA1EA02739,qdox,qdox,1.6.1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,QDox,Aslak Hellesøy;Joe Walnes;Mike Royle;Paul Hammant;Mike Williams,"QDox is a high speed, small footprint parser for extracting    class/interface/method definitions from source files complete with    JavaDoc @tags. It is designed to be used by active code generators or   documentation tools.",http://qdox.codehaus.org/,http://qdox.codehaus.org/,,,,,,,,
9F69CC2F09741D41958186AD380696A8,org.beanshell,bsh,2.0b4,TRUE,-,-,BeanShell,-,BeanShell,-,-,,,,,,,,
243CAD654B89104ABC4CF64C6659F957,org.beanshell,beanshell,2.0b4,TRUE,GNU LESSER GENERAL PUBLIC LICENSE,http://www.gnu.org/licenses/lgpl.txt,BeanShell,-,BeanShell,-,-,,,,,,,,
700EDEE3B23104458841AD036C1E60D8,net.sourceforge.cobertura,cobertura,1.9.1,TRUE,"The GNU General Public License, Version 2",http://www.gnu.org/licenses/gpl.txt,Cobertura,-,Cobertura is a free Java tool that calculates the percentage of code accessed by tests.    It can be used to identify which parts of your Java program are lacking test coverage. It is based on jcoverage.,http://cobertura.sourceforge.net,http://cobertura.sourceforge.net,,,,,,,,
8F2E254E2822494980C6A827C935DEE7,oro,oro,2.0.8,TRUE,-,-,-,-,-,-,-,,,,,,,,
20B0EF5CD6104D4FB273636C699EC6AD,asm,asm,3,TRUE,-,-,ASM Core,-,-,-,-,,,,,,,,
C9EF93F545805B47856B9FF85739C7B3,asm,asm-parent,3,TRUE,-,-,ASM,Eric Bruneton;Eugene Kuleshov,A very small and fast Java bytecode manipulation framework,http://asm.objectweb.org/,http://asm.objectweb.org/,,,,,,,,
77D5DBE65BA12347AF671F7ED77D58E1,asm,asm-tree,3,TRUE,-,-,ASM Tree,-,-,-,-,,,,,,,,
D2AE3824542933418B64AB44578A212D,log4j,log4j,1.2.9,TRUE,-,-,-,-,-,-,-,,,,,,,,
89EAA829D714094C8D3029E270C28B34,org.apache.ant,ant,1.7.0,TRUE,-,-,org.apache.tools.ant,-,Apache Ant,-,-,,,,,,,,
628F884A8100CD45B690D35FEC347BED,org.apache.ant,ant-parent,1.7.0,TRUE,-,-,Apache Ant,-,master POM,http://ant.apache.org/,http://ant.apache.org/,,,,,,,,
2CFB3EBF860A5E43BC063D133F9CEA98,org.apache.ant,ant-launcher,1.7.0,TRUE,-,-,-,-,-,-,-,,,,,,,,
3378A459493C44498FFD5F5052D9029C,xerces,xercesImpl,2.8.1,TRUE,-,-,Xerces2 Java Parser,-,"Xerces2 is the next generation of high performance, fully		compliant XML parsers in the Apache Xerces family. This new		version of Xerces introduces the Xerces Native Interface (XNI),		a complete framework for building parser components and		configurations that is extremely modular and easy to program.",http://xerces.apache.org/xerces2-j/,http://xerces.apache.org/xerces2-j/,,,,,,,,
7CE9DD01BE7DA949A78DDADDC68F78EC,xml-apis,xml-apis,1.3.03,TRUE,-,-,-,-,-,http://xml.apache.org/commons/#external,http://xml.apache.org/commons/#external,,,,,,,,
1518FCF7E6F1EB409BD94822646856C6,org.apache,apache,1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,The Apache Software Foundation,-,"The Apache Software Foundation provides support for the Apache community of open-source software projects.    The Apache projects are characterized by a collaborative, consensus based development process, an open and    pragmatic software license, and a desire to create high quality software that leads the way in its field.    We consider ourselves not simply a group of projects sharing a server, but rather a community of developers    and users.",http://www.apache.org/,http://www.apache.org/,,,,,,,,
268A3B725FC75444B5BC2821CB76E379,xml-resolver,xml-resolver,1.1,TRUE,-,-,-,-,-,-,-,,,,,,,,
597C9C6FB5207E439C0602D5ACC77F53,org.apache.commons,commons-io,1.3.2,TRUE,-,-,-,-,-,-,-,,,,,,,,
2D6FDDE5FF7D4B41901A596371EEDE19,org.easymock,easymock,2.5.1,TRUE,Apache 2,http://www.apache.org/licenses/LICENSE-2.0.txt,EasyMock,Tammo Freese;Henri Tremblay,EasyMock provides an easy way to create Mock Objects for interfaces by generating them on the fly using Java's proxy mechanism,http://www.easymock.org,http://www.easymock.org,,,,,,,,
360E9C99364C704F8E0B022E0A914674,org.easymock,easymockclassextension,2.4,TRUE,MIT License,http://www.easymock.org/License.html,EasyMock class extension,Henri Tremblay,The EasyMock Class Extension allows to generate Mock Objects for classes,http://www.easymock.org,http://www.easymock.org,,,,,,,,
379FAE4E6ACD194A8D6D3962E568BD6F,org.easymock,easymock,2.4,TRUE,MIT License,http://www.easymock.org/License.html,EasyMock,Tammo Freese;Henri Tremblay,EasyMock provides an easy way to create Mock Objects for interfaces by generating them on the fly using Java's proxy mechanism,http://www.easymock.org,http://www.easymock.org,,,,,,,,
53F48F05A7002248B5477385147F8393,org.objenesis,objenesis,1.1,TRUE,-,-,Objenesis,-,A library for instantiating Java objects,http://objenesis.googlecode.com/svn/docs/index.html,http://objenesis.googlecode.com/svn/docs/index.html,,,,,,,,
F3048EAF20F0D34AABF609B1DD3EA78C,org.objenesis,objenesis-parent,1.1,TRUE,MIT license,http://www.opensource.org/licenses/mit-license.php,Objenesis parent project,Joe Walnes;Henri Tremblay;Leonardo Mesquita,-,-,-,,,,,,,,
72BA616BE42D644884EADFDDDB078560,org.scala-tools.testing,scalacheck_2.9.1,1.9,TRUE,-,-,-,-,-,-,-,,,,,,,,
195BBCCBDA2BF1468982094AEC5EE6C1,org.mockito,mockito-all,1.8.5,TRUE,The MIT License,http://code.google.com/p/mockito/wiki/License,Mockito,-,Mock objects library for java,http://www.mockito.org,http://www.mockito.org,,,,,,,,
21206DB0AC9F9945B71604A1B214B218,cglib,cglib,2.1_3,TRUE,-,-,cglib,-,-,http://cglib.sourceforge.net/,http://cglib.sourceforge.net/,,,,,,,,
57D9FDF4D4140C4885A78AAF6BD727A9,asm,asm,1.5.3,TRUE,-,-,asm,Eric Bruneton;Eugene Kuleshov,-,http://asm.objectweb.org/,http://asm.objectweb.org/,,,,,,,,
E5785092216F7548B2C4648E168B5C0B,com.thoughtworks.paranamer,paranamer,2.3,TRUE,-,-,ParaNamer Core,-,-,-,-,,,,,,,,
46DB18FCFCDDFE41AFACD20D3B9D1738,com.thoughtworks.paranamer,paranamer-parent,2.3,TRUE,BSD,LICENSE.txt,ParaNamer Parent,Paul Hammant;Mauro Talevi;Guilherme Silveira,Paranamer allows runtime access to constructor and method parameter names for Java classes,http://paranamer.codehaus.org,http://paranamer.codehaus.org,,,,,,,,
551A79FE6242824DBE18F312A7EA2674,org.codehaus,codehaus-parent,1,TRUE,-,-,Codehaus Parent,-,"The Codehaus is a collaborative environment for building open source projects with a strong emphasis on modern languages, focussed on quality components that meet real world needs.",http://codehaus.org/,http://codehaus.org/,,,,,,,,
4A88A1B0AF0BF0438E98E62038D7A475,org.jmock,jmock-junit4,2.5.1,TRUE,-,-,jMock JUnit 4 Extension,-,-,-,-,,,,,,,,
3EDA487C6BEAEC4E9FBB7F6236E4263D,junit,junit-dep,4.4,TRUE,Common Public License Version 1.0,http://www.opensource.org/licenses/cpl1.0.txt,JUnit,-,"JUnit is a regression testing framework written by Erich Gamma and Kent Beck. It is used by the developer who implements unit tests in Java.    The junit-dep artifact is the same as the junit artifact, expect that all dependencies are explicity declared and unbundled.",http://junit.org,http://junit.org,,,,,,,,
6CB916C0F031AA4881BB2A6E9C7A162E,org.scala-lang,scalap,2.9.1,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,-,-,-,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
47F30A39CF9C0548A662E009E9C5985C,com.novocode,junit-interface,0.7,TRUE,Two-clause BSD-style license,http://github.com/szeiger/junit-interface/blob/master/LICENSE.txt,JUnitInterface,Stefan Zeiger,An implementation of sbt's test interface for JUnit 4,http://github.com/szeiger/junit-interface/,http://github.com/szeiger/junit-interface/,,,,,,,,
115BC9C884D2F342BE2165997E5E8B36,org.scala-lang,scala-library,2.10.0-M4,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
9892BC7D013CF2478F7D49A614A64071,org.scala-lang,scala-library,2.10.0-M5,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
CFA848BFEF58884690B58DF10FB557A7,org.scala-lang,scala-library,2.10.0-M6,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
2A461502808AEC48B4A530B5EBE96834,org.scala-lang,scala-library,2.10.0-M7,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
A19E010B9C753040B882669733EF2BCE,org.scala-lang,scala-library,2.10.0-RC1,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
5A08C367F757C446B7FBD944838088B4,org.scala-lang,scala-library,2.10.0-RC2,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
336651E598AF794BA86890B595A61EC4,org.scala-lang,scala-library,2.10.0-RC3,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
F8DE5588B7993645B0A0ECD4EF26D7A5,org.scala-lang,scala-library,2.10.0-RC4,TRUE,BSD-like,http://www.scala-lang.org/downloads/license.html,Scala Library,"EPFL LAMP;Typesafe, Inc.",Standard library for the Scala Programming Language,http://www.scala-lang.org/,http://www.scala-lang.org/,,,,,,,,
