402851818e62b24f018e62b2b3aa004d,backend,clickhouse,1.0.0,org.apache.logging.log4j,log4j-to-slf4j,2.13.3,compile,4,f,opensource,java
402851818e62b24f018e62b2b3aa004e,backend,clickhouse,1.0.0,org.slf4j,jul-to-slf4j,1.7.30,compile,4,f,opensource,java
402851818e62b24f018e62b2b3aa004f,backend,clickhouse,1.0.0,net.minidev,accessors-smart,1.2,test,4,f,opensource,java
402851818e62b24f018e62b2b3aa0050,backend,clickhouse,1.0.0,org.apiguardian,apiguardian-api,1.1.0,test,4,f,opensource,java
402851818e62b24f018e62b2b3aa0051,backend,clickhouse,1.0.0,org.opentest4j,opentest4j,1.2.0,test,4,f,opensource,java
402851818e62b24f018e62b2b3aa0052,backend,clickhouse,1.0.0,org.junit.platform,junit-platform-commons,1.7.1,test,4,f,opensource,java
402851818e62b24f018e62b2b3aa0053,backend,clickhouse,1.0.0,org.junit.platform,junit-platform-engine,1.7.1,test,4,f,opensource,java
402851818e62b24f018e62b2b3aa0054,backend,clickhouse,1.0.0,org.springframework,spring-tx,5.3.4,compile,4,f,opensource,java
402851818e62b24f018e62b2b3aa0055,backend,clickhouse,1.0.0,ch.qos.logback,logback-core,1.2.3,compile,5,f,opensource,java
402851818e62b24f018e62b2b3aa0056,backend,clickhouse,1.0.0,org.apache.logging.log4j,log4j-api,2.13.3,compile,5,f,opensource,java
402851818e62b24f018e62b2b3aa0057,backend,clickhouse,1.0.0,org.ow2.asm,asm,5.0.4,test,5,f,opensource,java
9ac8789b8e617754018e61a62b09000f,com.fasterxml.jackson.core,jackson-databind,2.11.4,com.fasterxml.jackson.core,jackson-annotations,2.11.4,compile,1,t,opensource,java
9ac8789b8e617754018e61a62b090010,com.fasterxml.jackson.core,jackson-databind,2.11.4,com.fasterxml.jackson.core,jackson-core,2.11.4,compile,1,t,opensource,java
9ac8789b8e617754018e61a62b0a0011,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-core,2.0.0,test,1,t,opensource,java
9ac8789b8e617754018e61a62b0a0012,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-module-junit4,2.0.0,test,1,t,opensource,java
9ac8789b8e617754018e61a62b0a0013,com.fasterxml.jackson.core,jackson-databind,2.11.4,org.powermock,powermock-api-mockito2,2.0.0,test,1,t,opensource,java
9ac8789b8e617754018e61a62b0a0014,com.fasterxml.jackson.core,jackson-databind,2.11.4,javax.measure,jsr-275,0.9.1,test,1,t,opensource,java
9ac8789b8e617754018e61a62b0a0015,com.fasterxml.jackson.core,jackson-databind,2.11.4,junit,junit,4.12,test,1,t,opensource,java
