fg,fa,fv,scope,optional,tg,ta,tv
junit,junit,4.1,compile,false,org.hamcrest,hamcrest-core,1.1
org.hamcrest,hamcrest-parent,1.1,compile,false,jmock,jmock,1.1.0
jmock,jmock,1.1.0,compile,false,junit,junit,3.8.1
org.hamcrest,hamcrest-parent,1.1,compile,false,junit,junit,4
org.hamcrest,hamcrest-parent,1.1,compile,false,org.easymock,easymock,2.2
junit,junit,4.11,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.11-beta-1,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.12,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.12-beta-1,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.12-beta-2,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.12-beta-3,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13,compile,false,org.hamcrest,hamcrest-library,1.3
org.hamcrest,hamcrest-library,1.3,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-beta-1,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-beta-1,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13-beta-2,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-beta-2,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13-beta-3,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-beta-3,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13-rc-1,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-rc-1,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13-rc-2,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13-rc-2,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13.1,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13.1,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.13.2,compile,false,org.hamcrest,hamcrest-core,1.3
junit,junit,4.13.2,compile,false,org.hamcrest,hamcrest-library,1.3
junit,junit,4.9,compile,false,org.hamcrest,hamcrest-core,1.1
org.slf4j,slf4j-parent,1.1.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.1.0-RC1,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.1.0-beta0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.2,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.3.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.3.1,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.4.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.4.1,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.4.2,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.0-M0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.10,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.11,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.2,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.3,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.4,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.5,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.6,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.7,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.8,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.9-RC0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.5.9.RC1,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.0-RC0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.0-alpha2,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.1,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.2,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.3,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.4,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.5,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.6.6,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.7.0,compile,false,junit,junit,3.8.1
org.slf4j,slf4j-parent,1.7.1,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.10,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.11,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.12,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.13,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.14,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.15,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.16,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.18,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.19,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.2,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.20,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.21,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.22,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.23,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.24,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.25,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.26,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.27,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.28,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.29,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.3,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.30,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.31,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.32,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.33,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.34,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.35,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.7.36,compile,false,junit,junit,4.13
org.slf4j,slf4j-parent,1.7.4,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.5,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.6,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.7,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.7.8,compile,false,junit,junit,4.1
org.slf4j,slf4j-api,1.7.8,compile,false,com.google.code.findbugs,jsr305,2.0.1
org.slf4j,slf4j-parent,1.7.9,compile,false,junit,junit,4.1
org.slf4j,slf4j-parent,1.8.0-alpha0,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-alpha1,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-alpha2,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-beta0,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-beta1,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-beta2,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,1.8.0-beta4,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.0-alpha0,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha1,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha2,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha3,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha4,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha5,compile,false,junit,junit,4.12
org.slf4j,slf4j-parent,2.0.0-alpha6,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.0-alpha7,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.0-beta0,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.0-beta1,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.1,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.2,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.3,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.4,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.5,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.6,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.7,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.8,compile,false,junit,junit,4.13.1
org.slf4j,slf4j-parent,2.0.9,compile,false,junit,junit,4.13.1
org.jetbrains.kotlin,kotlin-project,1.1.0,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.1,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.2,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.2-2,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.2-3,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.2-4,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-project,1.1.2-5,compile,false,junit,junit,4.11
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.20,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.20
org.jetbrains.kotlin,kotlin-test-common,1.2.20,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.20
org.jetbrains.kotlin,kotlin-test-common,1.2.20,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.20
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.20,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.20
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.20,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.20
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.21,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.21
org.jetbrains.kotlin,kotlin-test-common,1.2.21,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.21
org.jetbrains.kotlin,kotlin-test-common,1.2.21,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.21
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.21,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.21
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.21,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.21
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.30,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.30
org.jetbrains.kotlin,kotlin-test-common,1.2.30,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.30
org.jetbrains.kotlin,kotlin-test-common,1.2.30,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.30
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.30,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.30
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.30,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.30
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.31,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.31
org.jetbrains.kotlin,kotlin-test-common,1.2.31,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.31
org.jetbrains.kotlin,kotlin-test-common,1.2.31,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.31
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.31,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.31
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.31,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.31
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.40,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.40
org.jetbrains.kotlin,kotlin-test-common,1.2.40,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.40
org.jetbrains.kotlin,kotlin-test-common,1.2.40,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.40
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.40,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.40
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.40,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.40
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.41,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.41
org.jetbrains.kotlin,kotlin-test-common,1.2.41,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.41
org.jetbrains.kotlin,kotlin-test-common,1.2.41,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.41
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.41,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.41
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.41,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.41
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.50,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.50
org.jetbrains.kotlin,kotlin-test-common,1.2.50,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.50
org.jetbrains.kotlin,kotlin-test-common,1.2.50,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.50
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.50,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.50
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.50,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.50
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.51,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.51
org.jetbrains.kotlin,kotlin-test-common,1.2.51,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.51
org.jetbrains.kotlin,kotlin-test-common,1.2.51,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.51
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.51,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.51
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.51,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.51
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.60,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.60
org.jetbrains.kotlin,kotlin-test-common,1.2.60,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.60
org.jetbrains.kotlin,kotlin-test-common,1.2.60,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.60
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.60,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.60
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.60,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.60
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.61,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.61
org.jetbrains.kotlin,kotlin-test-common,1.2.61,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.61
org.jetbrains.kotlin,kotlin-test-common,1.2.61,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.61
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.61,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.61
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.61,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.61
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.70,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.70
org.jetbrains.kotlin,kotlin-test-common,1.2.70,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.70
org.jetbrains.kotlin,kotlin-test-common,1.2.70,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.70
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.70,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.70
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.70,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.70
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.71,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.2.71
org.jetbrains.kotlin,kotlin-test-common,1.2.71,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.71
org.jetbrains.kotlin,kotlin-test-common,1.2.71,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.71
org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.71,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.2.71
org.jetbrains.kotlin,kotlin-stdlib-common,1.2.71,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.2.71
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.0
org.jetbrains.kotlin,kotlin-test-common,1.3.0,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0
org.jetbrains.kotlin,kotlin-test-common,1.3.0,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-190,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-190
org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-190,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-190
org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-190,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-190
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-190,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-190
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-190,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-190
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-198,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-198
org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-198,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-198
org.jetbrains.kotlin,kotlin-test-common,1.3.0-rc-198,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-198
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-198,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-198
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.0-rc-198,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-198
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.10,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.10
org.jetbrains.kotlin,kotlin-test-common,1.3.10,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.10
org.jetbrains.kotlin,kotlin-test-common,1.3.10,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.10
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.10,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.10
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.10,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.10
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.11,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.11
org.jetbrains.kotlin,kotlin-test-common,1.3.11,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.11
org.jetbrains.kotlin,kotlin-test-common,1.3.11,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.11
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.11,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.11
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.11,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.11
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.20
org.jetbrains.kotlin,kotlin-test-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.20
org.jetbrains.kotlin,kotlin-test-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.20
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.20
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.20
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.20,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.20
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.21
org.jetbrains.kotlin,kotlin-test-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.21
org.jetbrains.kotlin,kotlin-test-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.21
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.21
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.21
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.21,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.21
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.30
org.jetbrains.kotlin,kotlin-test-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.30
org.jetbrains.kotlin,kotlin-test-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.30
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.30
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.30
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.30,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.30
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.31
org.jetbrains.kotlin,kotlin-test-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.31
org.jetbrains.kotlin,kotlin-test-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.31
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.31
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.31
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.31,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.31
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.40
org.jetbrains.kotlin,kotlin-test-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.40
org.jetbrains.kotlin,kotlin-test-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.40
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.40
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.40
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.40,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.40
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.41
org.jetbrains.kotlin,kotlin-test-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.41
org.jetbrains.kotlin,kotlin-test-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.41
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.41
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.41
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.41,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.41
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.50
org.jetbrains.kotlin,kotlin-test-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.50
org.jetbrains.kotlin,kotlin-test-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.50
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.50
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.50
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.50,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.50
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.60
org.jetbrains.kotlin,kotlin-test-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.60
org.jetbrains.kotlin,kotlin-test-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.60
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-stdlib-common,1.3.60
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.60
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.60,compile,false,org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.60
org.jetbrains.kotlin,kotlin-stdlib-common,1.3.61,compile,false,org.jetbrains.kotlin,kotlin-test-common,1.3.61
